doc_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity,most_frequent_entity_count
Mice_Follies_(1960_film)_73a1ecab27,313,213,23,1788,1459,13.608695652173912,1.3130990415335464,5.211959994443674,7.232615641061258,0.5846645367412141,0.476038338658147,0.13099041533546327,,39,7,Ralph,9
Michael_A._Miles_f8b5dd596a,430,319,19,2848,2378,22.63157894736842,1.7302325581395348,13.653059975520197,15.006119951040393,0.5953488372093023,0.49767441860465117,0.06744186046511629,,77,10,Miles,6
Michael_Capuzzo_f0510a8c14,493,367,21,3142,2595,23.476190476190474,1.6369168356997972,12.881332946971895,13.041591809137447,0.6206896551724138,0.5172413793103449,0.06490872210953347,,92,10,Capuzzo,6
Michael_Del_Zotto_a59b97811b,1359,1055,67,8560,7029,20.28358208955224,1.5607064017660044,10.736932555764223,11.233373969007063,0.6019131714495953,0.30610743193524653,0.10890360559234731,,321,14,Del Zotto,43
Michael_Findlay_(veterinary_surgeon)_c8bf3b5ac2,448,403,71,3464,2917,6.309859154929577,1.7477678571428572,7.494505784708252,5.381086519114688,0.7723214285714286,0.43080357142857145,0.1875,,145,7,Michael Findlay,17
Michael_Foulger_fccd4c1666,142,107,6,899,748,23.666666666666668,1.6549295774647887,13.168169014084508,14.818779342723005,0.6408450704225352,0.6619718309859155,0.14084507042253522,,23,7,Norwich City,2
Michael_Holmqvist_25fb83339a,151,123,9,1013,838,16.77777777777778,1.5695364238410596,9.473863134657837,9.360117733627668,0.6291390728476821,0.6026490066225165,0.16556291390728478,,43,8,SEL,2
Michael_Leunig_26a3a91da1,1874,1520,84,13347,11133,22.30952380952381,1.7182497331910351,13.386061137368504,14.601504294353816,0.6376734258271078,0.37406616862326575,0.11472785485592316,,392,14,Leunig,53
Michael_Schulman_60ff6ab34b,37,24,3,239,201,12.333333333333334,1.7567567567567568,9.949729729729729,11.419819819819821,0.5945945945945946,0.7297297297297297,0.2702702702702703,,9,4,Michael Schulman,2
Michael_Sgarbossa_efb010398c,958,699,42,6019,4975,22.80952380952381,1.582463465553236,11.978783179242473,12.54760910627299,0.5636743215031316,0.3559498956158664,0.08350730688935282,,219,14,Sgarbossa,24
Michael_Sinterniklaas_bbd3d459c5,1850,1586,78,12989,10830,23.71794871794872,1.8572972972972972,15.576108108108109,12.470963270963273,0.8318918918918919,0.42702702702702705,0.10918918918918918,,430,15,Stephanie Sheh,12
Michael_W._Fox_e9ed80ed27,346,253,17,2358,1970,20.352941176470587,1.8265895953757225,13.901404284257058,14.03713022781367,0.5664739884393064,0.4884393063583815,0.08092485549132948,,61,7,Fox,5
Michael_Wall_(ice_hockey)_f440212e38,361,267,18,2247,1854,20.055555555555557,1.5678670360110802,10.732497691597413,11.23551862111419,0.5844875346260388,0.47368421052631576,0.09695290858725762,,60,10,Michael Wall,4
Michal_Birner_f1721df39c,199,158,11,1270,1041,18.09090909090909,1.5175879396984924,9.372992233896756,10.05043398812243,0.5879396984924623,0.5628140703517588,0.12562814070351758,,51,8,Birner,8
Michel_Goulet_bb87106b8e,2635,1909,116,15403,12551,22.71551724137931,1.426944971537002,10.107002388274555,11.788294183079238,0.5199240986717267,0.2603415559772296,0.08159392789373814,,461,16,Goulet,39
Michele_Knotz_900ee4b62a,102,79,6,628,514,17.0,1.5294117647058822,9.08705882352941,9.15294117647059,0.6862745098039216,0.7058823529411765,0.14705882352941177,,22,7,Michele Knotz,2
Michele_Raffin_062eafad2f,285,225,22,1994,1662,12.954545454545455,1.7298245614035088,9.874202551834134,8.830940988835726,0.6807017543859649,0.5859649122807018,0.10175438596491228,,60,10,Michele Raffin,3
Michi_(cat)_4a0c05e82a,620,412,21,3626,2977,29.523809523809526,1.514516129032258,13.795576036866361,16.777265745007682,0.5209677419354839,0.41774193548387095,0.0967741935483871,,63,10,Assange,10
Michigan_Frog_067c360e86,1458,1072,56,9076,7445,26.035714285714285,1.5850480109739369,13.267495100921028,14.611816578483246,0.602880658436214,0.42661179698216734,0.06584362139917696,,207,12,Michigan,20
Michigan_J._Frog_0e36b7003f,1458,1072,56,9079,7447,26.035714285714285,1.5850480109739369,13.267495100921028,14.611816578483246,0.602880658436214,0.42661179698216734,0.06584362139917696,,206,12,Michigan,19
Michigan_J_Frog_a9e4a25982,1459,1072,56,9078,7446,26.053571428571427,1.584647018505826,13.269727675511607,14.616082443943993,0.6031528444139822,0.4270047978067169,0.06579849211788896,,206,12,Michigan,19
Mick_the_Miller_4c54e05926,2220,1553,99,12889,10558,22.424242424242426,1.481981981981982,10.642841932841936,12.230958230958231,0.55,0.327027027027027,0.06936936936936937,,349,16,Mick,38
Mickey's_123-_The_Big_Surprise_Party_6c339bc388,234,159,10,1375,1123,23.4,1.4273504273504274,10.378735042735041,11.582222222222223,0.5641025641025641,0.5598290598290598,0.1282051282051282,,31,7,Mickey,7
Mickey's_Amateurs_16a3d4f43a,518,359,25,3150,2593,20.72,1.554054054054054,10.828637837837839,12.14900386100386,0.6274131274131274,0.4555984555984556,0.0888030888030888,,75,9,Mickey,8
Mickey's_Birthday_Party_06eab7bda3,411,295,23,2502,2055,17.869565217391305,1.5231143552311435,9.351879826510103,10.16485771712684,0.6253041362530414,0.49391727493917276,0.10948905109489052,,79,10,Goofy,7
Mickey's_Christmas_Carol_d7df990128,2215,1578,86,14033,11607,25.75581395348837,1.5580135440180587,12.83932726127356,14.239120163788124,0.6063205417607224,0.36523702031602706,0.0654627539503386,,375,11,Scrooge,19
Mickey's_Circus_0c7e0a9546,892,604,40,5240,4314,22.3,1.4697309417040358,10.449825112107622,12.193542600896862,0.6053811659192825,0.4349775784753363,0.10201793721973094,,105,7,Donald,22
Mickey's_Follies_aa8411deb1,499,338,27,3019,2500,18.48148148148148,1.5230460921843687,9.58972166555333,11.400608624656721,0.6012024048096193,0.48897795591182364,0.09819639278557114,,55,9,Mickey,12
Mickey's_House_of_Villains_4f33ea106e,536,367,22,3223,2657,24.363636363636363,1.5578358208955223,12.294280868385346,12.208141112618726,0.625,0.4458955223880597,0.10261194029850747,,101,8,Mickey,8
Mickey's_Magical_Christmas-_Snowed_in_at_the_House_of_Mouse_293e180160,932,669,33,5669,4693,28.242424242424242,1.5407725321888412,13.605661334373785,14.129587722720771,0.6362660944206009,0.44849785407725323,0.10300429184549356,,177,9,Mickey,22
Mickey's_Mechanical_House_4019df1bc0,575,378,35,3255,2660,16.428571428571427,1.4608695652173913,8.055403726708075,10.675776397515527,0.5147826086956522,0.45217391304347826,0.06782608695652174,,29,8,Mickey,4
Mickey's_Mouse_Tracks_4af055d1e3,205,142,9,1239,1012,22.77777777777778,1.4780487804878049,10.734308943089435,12.233062330623307,0.5609756097560976,0.4926829268292683,0.16585365853658537,,39,7,The Disney Channel,3
Mickey's_Once_Upon_a_Christmas_0e56bce6da,1919,1358,72,11502,9487,26.65277777777778,1.5091193329859303,12.61219146256731,13.89196051184066,0.5935383011985409,0.36164669098488794,0.07087024491922876,,313,12,Mickey,29
Mickey's_PhilharMagic_b66460fc08,1901,1349,85,11682,9632,22.36470588235294,1.569700157811678,11.654697156295452,12.417739270353065,0.6033666491320357,0.34771173066806943,0.05944239873750658,,283,13,Donald,37
Mickey's_Polo_Team_513b762f1d,1056,731,43,5863,4759,24.558139534883722,1.3768939393939394,10.235022903453139,12.058104298801974,0.5795454545454546,0.375,0.054924242424242424,,115,9,Mickey Mouse,6
Mickey's_Speedway_USA_6e1e12eae3,681,509,27,4360,3635,25.22222222222222,1.631424375917768,13.497474302496329,16.021341164953498,0.6226138032305433,0.47283406754772395,0.08663729809104258,,96,10,Mickey,10
Mickey's_Twice_Upon_a_Christmas_ea1db1c3ee,1432,1042,68,8824,7313,21.058823529411764,1.5502793296089385,10.916237265856065,11.887216562602696,0.6152234636871509,0.4085195530726257,0.07541899441340782,,226,11,Christmas,22
"Mickey,_Donald,_Goofy-_The_Three_Musketeers_41eda6fa08",1402,987,65,8776,7248,21.56923076923077,1.5791726105563482,11.456236804564913,12.593455503127402,0.6041369472182596,0.38373751783166904,0.08131241084165478,,288,13,Goofy,22
Mickey_Mouse_Clubhouse+_89fad5a6a7,4482,3427,168,28366,23519,26.678571428571427,1.5785363676929942,13.44137199592019,13.973525849429464,0.6539491298527443,0.2677376171352075,0.050870147255689425,,656,13,Mickey,32
Mickey_Mouse_Clubhouse_9d555d58ca,2776,2251,107,18973,15821,25.94392523364486,1.6336455331412103,13.805148132187778,13.994284790864283,0.6462536023054755,0.329971181556196,0.07997118155619597,,587,15,Mickey,26
Mickey_Mouse_Mixed-Up_Adventures_64c382deb4,2904,2165,107,18169,15003,27.14018691588785,1.5860881542699725,13.710513117581936,13.707314435776627,0.640495867768595,0.3178374655647383,0.0678374655647383,,548,14,Mickey,31
Mickey_Mouse_Works_7c3a1c2851,6018,4599,246,37581,31206,24.463414634146343,1.5531738118976404,12.27818268770923,13.321424344851625,0.6389165835825856,0.26503821867730143,0.08258557660352277,,954,14,Donald,124
Mickey_Mouse_and_Donald_Duck_Cartoon_Collections_62f439e22e,414,336,17,2834,2364,24.352941176470587,1.577294685990338,12.51972435350952,12.06001705029838,0.6521739130434783,0.3526570048309179,0.178743961352657,,110,9,Walt Disney Cartoon Classics,12
Micracanthicus_5827a2a6e3,43,24,3,282,235,14.333333333333334,1.8837209302325582,12.227906976744187,9.454263565891473,0.5348837209302325,0.6511627906976745,0.20930232558139536,,7,5,Micracanthicus Micracanthicus,1
Micro_Ducks_from_Outer_Space_(DuckTales_episode)_6580c51897,6984,5828,266,46497,38021,26.25563909774436,1.5415234822451318,12.839676338612858,13.572129636806793,0.6214203894616266,0.24856815578465064,0.04438717067583047,,1437,14,Scrooge,96
Microcambeva_165031c265,278,215,11,2028,1692,25.272727272727273,1.9640287769784173,17.44190320470896,16.29614126880314,0.6762589928057554,0.5539568345323741,0.11151079136690648,,56,9,Microcambeva,11
Microchip_implant_(animal)_accefae7ea,4765,3350,221,31434,26470,21.56108597285068,1.819517313746065,14.289127831615335,17.018977935834922,0.606295907660021,0.2766002098635887,0.06295907660020986,,334,17,ISO,23
Microchromis_3372520506,50,37,3,384,324,16.666666666666668,2.12,15.926000000000002,13.06666666666667,0.66,0.74,0.24,,13,4,Microchromis,4
Microdesmus_882f003fb5,113,115,7,1156,978,16.142857142857142,2.433628318584071,19.422528445006325,12.474841972187106,0.8761061946902655,0.5398230088495575,0.35398230088495575,,53,6,Microdesmus,16
Microdevario_fa5349bff2,85,64,4,683,568,21.25,1.988235294117647,16.158676470588237,15.088235294117647,0.6941176470588235,0.6941176470588235,0.18823529411764706,,20,6,Kottelat & K. E. Witte,2
Microdevario_gatesi_a01c441d8c,57,38,5,369,308,11.4,1.7894736842105263,9.971789473684215,8.770526315789473,0.6140350877192983,0.7368421052631579,0.19298245614035087,,8,6,Microdevario gatesi,2
Microdevario_kubotai_6ffe3683da,112,72,8,710,588,14.0,1.75,10.520000000000003,9.885714285714286,0.6071428571428571,0.6517857142857143,0.10714285714285714,,12,7,Microdevario kubotai,2
Microdevario_microphthalma_6261dc14d3,56,38,4,378,314,14.0,1.75,10.520000000000003,11.314285714285715,0.625,0.6964285714285714,0.21428571428571427,,10,4,Microdevario microphthalma Microdevario microphthalma,1
Microdevario_nana_234f9342dc,41,28,4,268,223,10.25,1.8048780487804879,9.705060975609758,8.978048780487805,0.6097560975609756,0.7560975609756098,0.24390243902439024,,6,4,Microdevario nana,2
Microdontochromis_045fb4cbd5,40,31,2,337,287,20.0,2.45,21.120000000000008,13.0,0.725,0.825,0.225,,10,5,Microdontochromis,2
Microdontochromis_rotundiventralis_d266a13820,108,72,6,721,610,18.0,1.7962962962962963,12.626296296296296,11.274074074074074,0.5370370370370371,0.75,0.10185185185185185,,9,4,Microdontochromis,1
Microdontochromis_tenuidentatus_811affb630,46,29,3,305,255,15.333333333333334,1.8695652173913044,12.450869565217396,9.611594202898551,0.5434782608695652,0.7391304347826086,0.15217391304347827,,6,5,Microdontochromis,2
Microgenys_10805f0cfc,47,38,3,385,324,15.666666666666666,2.25531914893617,17.13276595744681,13.926241134751775,0.7446808510638298,0.7446808510638298,0.2553191489361702,,13,3,Microgenys,4
Microglanis_6f0520db1c,237,231,11,2269,1895,21.545454545454547,2.438818565400844,21.590786344457232,14.356578442654394,0.8227848101265823,0.5569620253164557,0.2742616033755274,,105,8,Microglanis,24
Microglanis_iheringi_80f41d4181,204,141,11,1343,1125,18.545454545454547,1.8529411764705883,13.507433155080218,15.065240641711231,0.5784313725490197,0.6568627450980392,0.06862745098039216,,19,8,South American,1
Microglanis_leptostriatus_1964f78be2,98,63,5,611,508,19.6,1.663265306122449,11.680530612244901,13.146122448979595,0.5510204081632653,0.6836734693877551,0.12244897959183673,,5,5,Pseudopimelodidae,1
Microgobius_c6d90e3650,116,117,7,1121,943,16.571428571428573,2.396551724137931,19.152167487684732,11.800985221674878,0.8793103448275862,0.603448275862069,0.33620689655172414,,48,6,Microgobius,10
Microlepidogaster_407d6ccb8f,96,85,5,954,816,19.2,2.78125,24.71675,15.596666666666664,0.8020833333333334,0.5833333333333334,0.2604166666666667,,37,6,Microlepidogaster,7
Microlepidogaster_arachas_711298ea49,93,59,4,633,535,23.25,1.946236559139785,16.443091397849468,17.04193548387097,0.5806451612903226,0.6559139784946236,0.10752688172043011,,15,7,Microlepidogaster,2
Microlepidogaster_bourguyi_9206a6dd25,100,70,5,701,599,20.0,2.11,17.108,18.0,0.63,0.69,0.1,,14,6,Microlepidogaster,2
Microlepidogaster_dimorpha_5164ecaa9c,57,36,4,409,348,14.25,2.0701754385964914,14.395570175438603,15.524561403508773,0.631578947368421,0.7017543859649122,0.15789473684210525,,10,6,Microlepidogaster,2
Microlepidogaster_discontenta_1dc599d860,63,39,4,438,372,15.75,2.0,14.1525,12.014285714285714,0.5714285714285714,0.7142857142857143,0.12698412698412698,,9,4,Microlepidogaster,2
Microlepidogaster_discus_4a93763e28,47,29,4,354,305,11.75,2.1914893617021276,14.852074468085107,14.061702127659576,0.6170212765957447,0.723404255319149,0.1702127659574468,,8,5,Microlepidogaster,2
Microlepidogaster_longicolla_e9ebe3312d,76,43,4,516,434,19.0,2.013157894736842,15.575263157894739,14.968421052631578,0.5526315789473685,0.5921052631578947,0.13157894736842105,,11,7,Microlepidogaster,2
Microlepidogaster_perforatus_723f351d03,63,39,4,432,365,15.75,2.015873015873016,14.33980158730159,14.553968253968254,0.5873015873015873,0.6984126984126984,0.14285714285714285,,10,6,Microlepidogaster,2
Microlynchia_11fd53e9bb,54,36,5,368,310,10.8,1.8518518518518519,10.473851851851855,7.282962962962964,0.6111111111111112,0.7222222222222222,0.18518518518518517,,9,4,Microlynchia Microlynchia,1
Micromyzon_akamai_33e2ed48f9,321,217,18,2049,1706,17.833333333333332,1.750778816199377,12.024190031152646,14.3607476635514,0.5887850467289719,0.5700934579439252,0.06853582554517133,,23,10,Micromyzon,4
Micromyzon_ff2b60dce8,52,38,2,378,310,26.0,2.0576923076923075,18.83076923076923,15.784615384615385,0.7307692307692307,0.75,0.23076923076923078,,15,7,Micromyzon Micromyzon,1
Micromyzon_orinoco_0930becb08,171,115,9,1098,913,19.0,1.9005847953216375,14.246900584795323,13.447953216374271,0.5847953216374269,0.5906432748538012,0.1286549707602339,,16,7,Micromyzon,4
Micronema_8e1129e2d0,66,50,6,500,415,11.0,2.0606060606060606,13.015151515151516,8.642424242424243,0.6818181818181818,0.6666666666666666,0.22727272727272727,,16,5,Micronema,4
Micropanchax_eed708c030,87,90,9,865,743,9.666666666666666,2.32183908045977,15.577701149425291,8.924137931034483,0.896551724137931,0.632183908045977,0.3103448275862069,,35,8,1971,2
Microphallus_piriformes_e4b1ec2ef2,488,325,25,3072,2566,19.52,1.7028688524590163,12.116652459016393,15.267016393442624,0.5778688524590164,0.48565573770491804,0.07991803278688525,,20,9,two,3
Microphallus_turgidus_7a2e3ee139,411,286,19,2815,2387,21.63157894736842,1.9026763990267639,15.2978972979895,20.234140094762456,0.6374695863746959,0.5060827250608273,0.10948905109489052,,18,9,first,3
Microplecostomus_b09e38955d,115,75,6,767,636,19.166666666666668,1.8521739130434782,13.740652173913045,11.492753623188406,0.5565217391304348,0.6608695652173913,0.09565217391304348,,17,7,Microplecostomus Microplecostomus,1
Microschemobrycon_d29e5b619d,67,62,4,688,593,16.75,2.716417910447761,22.99623134328358,14.461194029850748,0.8059701492537313,0.6417910447761194,0.2835820895522388,,29,5,Microschemobrycon,9
Microsynodontis_armatus_ce75ae39e3,289,190,16,1844,1532,18.0625,1.7335640138408304,11.910430363321797,14.699048442906577,0.5397923875432526,0.5224913494809689,0.08650519031141868,,24,10,2004,3
Microsynodontis_batesii_3da3ed9002,62,43,3,433,365,20.666666666666668,1.935483870967742,15.308709677419355,14.073118279569895,0.6129032258064516,0.7096774193548387,0.14516129032258066,,11,6,Cameroon,2
Microsynodontis_christyi_d9163a0727,38,25,2,251,211,19.0,1.8421052631578947,13.556842105263158,10.757894736842106,0.5526315789473685,0.7105263157894737,0.23684210526315788,,6,4,Microsynodontis,2
Microsynodontis_e4bc687e03,323,231,17,2376,1995,19.0,2.021671826625387,15.675727554179566,15.278018575851394,0.6160990712074303,0.4984520123839009,0.1393188854489164,,49,8,Microsynodontis,15
Microsynodontis_emarginata_a5cb722c51,269,180,15,1736,1444,17.933333333333334,1.762081784386617,12.196565055762083,14.162180916976457,0.5464684014869888,0.5390334572490706,0.09665427509293681,,24,9,Microsynodontis,5
Microsynodontis_hirsuta_722cedfd65,311,207,17,1991,1653,18.294117647058822,1.7106109324758842,11.729914885568373,14.39160204274636,0.5337620578778135,0.4855305466237942,0.10289389067524116,,26,9,Microsynodontis,4
Microsynodontis_laevigata_5bff7b7205,304,204,17,1975,1641,17.88235294117647,1.7269736842105263,11.762407120743038,13.4687306501548,0.5394736842105263,0.5131578947368421,0.08881578947368421,,25,9,2004,3
Microsynodontis_lamberti_3ff6bb8c43,50,31,3,336,281,16.666666666666668,1.84,12.622000000000003,11.466666666666669,0.54,0.7,0.16,,8,5,Microsynodontis lamberti Microsynodontis lamberti,1
Microsynodontis_nannoculus_f46ab7183e,274,183,15,1760,1459,18.266666666666666,1.7372262773722629,12.033270072992703,14.313965936739658,0.5218978102189781,0.5072992700729927,0.09124087591240876,,24,10,Microsynodontis,4
Microsynodontis_nasutus_812cae6632,406,289,25,2692,2255,16.24,1.7660098522167487,11.582516256157636,14.082206896551725,0.5960591133004927,0.5394088669950738,0.07635467980295567,,31,10,Microsynodontis,5
Microsynodontis_notata_b857fdb1b6,395,263,19,2482,2045,20.789473684210527,1.6455696202531647,11.935616255829451,14.087941372418388,0.5392405063291139,0.43037974683544306,0.08860759493670886,,28,10,Microsynodontis,5
Microsynodontis_polli_a459a22259,53,34,3,323,266,17.666666666666668,1.6603773584905661,10.892452830188681,8.576100628930819,0.5660377358490566,0.6981132075471698,0.16981132075471697,,10,6,Guinea,1
Microsynodontis_vigilis_c72e9940ab,302,196,16,1887,1562,18.875,1.6754966887417218,11.542110927152319,14.569867549668874,0.5397350993377483,0.4966887417218543,0.09933774834437085,,27,9,vigilis,4
Midget_White_turkey_e36eed3b93,202,131,10,1228,1011,20.2,1.599009900990099,11.15631683168317,12.436435643564359,0.5643564356435643,0.5693069306930693,0.17326732673267325,,15,6,turkey,1
Midkiff_Seductive_9767dfc6ba,414,274,19,2383,1949,21.789473684210527,1.4758454106280192,10.322870582252733,10.938011695906434,0.5700483091787439,0.3864734299516908,0.10628019323671498,,58,10,Seductive,4
Midland_Flat_07a13bff1c,35,22,2,210,172,17.5,1.542857142857143,9.440714285714286,10.428571428571429,0.5428571428571428,0.7714285714285715,0.2,,4,4,Midland Flat The Midland Flat,1
Mie_ayam_168bcec5ba,774,550,34,4761,3930,22.764705882352942,1.6020671834625324,12.192628058975533,13.240249278005777,0.6731266149870802,0.3888888888888889,0.1640826873385013,,75,7,Chinese,9
Migarūsa_9e88cf9ee1,372,255,17,2365,1970,21.88235294117647,1.7258064516129032,13.308633776091085,13.376597090449081,0.6075268817204301,0.49731182795698925,0.12365591397849462,,65,10,Pokémon,14
Mighty_Ducks-_The_Animated_Series_10146fd707,4295,3111,192,26536,21878,22.369791666666668,1.5634458672875438,11.58287998399302,12.449662883197519,0.589755529685681,0.30337601862630964,0.043538998835855644,,569,11,Ducks,47
Mighty_Ducks_the_Movie-_The_First_Face-Off_9b60ac65e9,4301,3115,192,26554,21892,22.401041666666668,1.560799813996745,11.563844055161592,12.45727786173758,0.5898628225993955,0.30295280167402927,0.04371076493838642,,570,11,Ducks,47
Mightyena_1c2046b69f,406,285,18,2605,2167,22.555555555555557,1.6945812807881773,13.20272577996716,14.243897099069514,0.5812807881773399,0.4753694581280788,0.13054187192118227,,64,11,Pokémon,19
Migration_(2023_film)_5040ba1bf3,2909,2039,123,18077,15026,23.650406504065042,1.6198006187693366,12.747305838063543,14.602823309773147,0.5905809556548642,0.3568236507390856,0.04915778618081815,,350,14,Mack,17
Miguelitos_30382dd5be,202,137,11,1173,963,18.363636363636363,1.5445544554455446,9.797560756075608,10.711791179117913,0.5792079207920792,0.5693069306930693,0.09405940594059406,,20,8,La Roda,2
Mihiramon_2a2fe9b34a,8848,6409,551,56942,47227,16.058076225045372,1.7522603978300182,11.349322422161912,9.863555987305672,0.6161844484629295,0.2637884267631103,0.05865732368896926,,1756,16,Digimon,119
Mikado_pheasant_eedb3f118c,812,544,39,5008,4165,20.82051282051282,1.6206896551724137,11.654137931034484,13.746924340027789,0.5566502463054187,0.4802955665024631,0.054187192118226604,,64,12,Mikado,8
Mikael_Granlund_c56df95f3b,1353,1033,60,8552,7081,22.55,1.533628972653363,11.301321877309686,12.153776792313378,0.5750184774575019,0.3436807095343681,0.07908351810790835,,262,15,Granlund,16
Mikael_Lindnord_cd2dd6d984,135,103,7,866,719,19.285714285714285,1.6296296296296295,11.161058201058204,12.455026455026456,0.5777777777777777,0.6444444444444445,0.14814814814814814,,29,6,Lindnord,5
Mike_(cat)_fcd9b8367c,425,308,18,2558,2100,23.61111111111111,1.4964705882352942,11.27668627450981,13.585620915032681,0.571764705882353,0.5294117647058824,0.08705882352941176,,49,9,Mike,15
Mike_Babcock_014ad9ccaa,4039,2964,155,25410,21101,26.058064516129033,1.5753899480069324,13.162246547772124,14.414312709150302,0.573904431790047,0.2557563753404308,0.07848477345877693,,687,17,Babcock,108
Mike_Beebe_e061c489ed,1074,800,52,6917,5733,20.653846153846153,1.6880819366852886,12.384366852886405,13.699154848875521,0.574487895716946,0.41899441340782123,0.07728119180633147,,182,9,Beebe,28
"Mike_Brown_(ice_hockey,_born_1979)_eba64a34a3",174,142,11,1120,924,15.818181818181818,1.5632183908045978,9.025067920585162,8.396238244514107,0.6149425287356322,0.5172413793103449,0.13793103448275862,,43,7,Brown,4
"Mike_Brown_(ice_hockey,_born_1985)_0f9928b9da",817,605,45,4999,4104,18.155555555555555,1.5055079559363524,9.255660546715625,10.003960288317693,0.565483476132191,0.3659730722154223,0.08567931456548347,,174,11,Brown,22
Mike_Burton_(rugby_union)_792be5e595,661,465,24,4113,3398,27.541666666666668,1.6036308623298032,14.07409417549168,14.768557740796775,0.5688350983358548,0.4583963691376702,0.0680786686838124,,131,12,Burton,9
Mike_Crowley_6aac9daf98,283,217,13,1858,1553,21.76923076923077,1.7031802120141342,12.997526501766782,12.947974993204676,0.607773851590106,0.5017667844522968,0.127208480565371,,55,10,NHL,7
Mike_Foligno_97bcd4019c,443,330,20,2765,2254,22.15,1.5711060948081264,11.587551918735894,11.659097065462754,0.5665914221218962,0.4966139954853273,0.08577878103837472,,89,10,Foligno,6
Mike_Gabinet_0b7c7914bd,288,230,15,1888,1575,19.2,1.7083333333333333,12.056333333333335,12.818888888888887,0.65625,0.4375,0.1388888888888889,,43,8,Canadian,2
"Mike_Green_(ice_hockey,_born_1979)_8d502d3154",124,97,8,799,662,15.5,1.5403225806451613,8.630806451612901,8.780645161290323,0.6370967741935484,0.6129032258064516,0.1532258064516129,,27,8,the Hannover Scorpions,2
Mike_Greenlay_e812ae16bb,219,167,15,1364,1122,14.6,1.547945205479452,8.369753424657535,8.94502283105023,0.593607305936073,0.5799086757990868,0.091324200913242,,43,10,IHL,3
Mike_Leclerc_d16e3ea8c5,282,235,16,1804,1476,17.625,1.475177304964539,8.69084219858156,8.610283687943264,0.5709219858156028,0.5141843971631206,0.1276595744680851,,81,10,Anaheim,3
Mike_Liambas_246b9a85e5,847,595,39,5287,4391,21.71794871794872,1.6221959858323494,12.021912632821728,13.173602155420339,0.5584415584415584,0.3919716646989374,0.08146399055489964,,140,10,Liambas,26
Mike_O'Neill_(ice_hockey)_344c34cbe4,321,262,21,2165,1778,15.285714285714286,1.5389408099688473,8.530930129060973,8.481886960391634,0.6043613707165109,0.4672897196261682,0.11214953271028037,,75,11,O'Neill,8
Mike_Prpich_87fddc0192,266,207,12,1669,1366,22.166666666666668,1.4887218045112782,10.621917293233086,12.024561403508773,0.5639097744360902,0.49624060150375937,0.11654135338345864,,57,9,Croatian,2
Mike_Santorelli_8e763a7960,1724,1249,95,10795,8973,18.147368421052633,1.5910672853828307,10.262067651727932,10.182381243131031,0.5771461716937355,0.2529002320185615,0.09338747099767981,,360,15,Santorelli,48
Mike_Sillinger_c8df8f933e,1287,1007,54,8265,6833,23.833333333333332,1.5547785547785549,12.051386946386952,12.423776223776224,0.5936285936285937,0.3038073038073038,0.09867909867909867,,300,12,Sillinger,33
"Mike_Smith_(ice_hockey,_born_1982)_4822745acc",1554,1170,75,9627,7904,20.72,1.505148005148005,10.25154646074646,11.299583011583012,0.5945945945945946,0.31402831402831405,0.08236808236808237,,326,15,Smith,48
Mike_Stapleton_9d268a1fc4,385,308,21,2507,2068,18.333333333333332,1.5896103896103897,10.317402597402598,9.826839826839828,0.6285714285714286,0.4961038961038961,0.10649350649350649,,94,11,Stapleton,7
Mike_the_Headless_Chicken_e9da9ec54c,669,465,29,3968,3270,23.06896551724138,1.491778774289985,11.009886088345961,13.054193082830785,0.5650224215246636,0.4663677130044843,0.09267563527653214,,66,8,Mike,15
Mikhail_Shtalenkov_94d90145f2,759,575,29,4833,3981,26.17241379310345,1.608695652173913,13.599850074962522,13.36751624187906,0.5968379446640316,0.4018445322793149,0.07378129117259552,,169,11,Shtalenkov,18
Mikko_Jokela_c4b04a1d1d,318,247,16,1920,1573,19.875,1.528301886792453,10.19521226415095,10.214150943396227,0.5880503144654088,0.44654088050314467,0.11320754716981132,,74,10,Jokela,7
Mikrogeophagus_altispinosus_a068d7a084,751,486,36,4632,3842,20.86111111111111,1.648468708388815,11.99776409232135,14.043512353898507,0.5872170439414115,0.4980026631158455,0.0426098535286285,,44,12,Bolivian,5
Mikrogeophagus_de740b38fd,95,70,8,725,603,11.875,2.031578947368421,13.013881578947373,10.644736842105264,0.6842105263157895,0.7368421052631579,0.16842105263157894,,15,8,Llanos,1
Mildenhall_Stadium_f078af325e,757,548,37,4849,4029,20.45945945945946,1.6116248348745046,11.406362240708344,12.463836623942306,0.6023778071334214,0.4583883751651255,0.07661822985468957,,106,11,Terry Waters,4
Mile_Bush_Pride_9886cc18e9,213,149,11,1275,1039,19.363636363636363,1.4272300469483568,8.803132735808791,9.99897567221511,0.568075117370892,0.4835680751173709,0.17370892018779344,,39,11,Mile Bush Pride,4
Miles_O._Noll_3b5425de02,101,84,7,733,608,14.428571428571429,1.7227722772277227,10.365855728429988,8.543705799151345,0.6633663366336634,0.6039603960396039,0.1782178217821782,,32,6,Noll,4
